pairID,gold_label
5426416610.jpg#4r1n,entailment
2469878877.jpg#3r1c,neutral
2469878877.jpg#3r1n,entailment
2469878877.jpg#3r1e,entailment
2519183562.jpg#0r1e,neutral
2519183562.jpg#0r1n,entailment
2519183562.jpg#0r1c,neutral
4166066769.jpg#3r1c,neutral
4166066769.jpg#3r1n,contradiction
4166066769.jpg#3r1e,entailment
3594029059.jpg#0r1c,entailment
3594029059.jpg#0r1e,contradiction
3594029059.jpg#0r1n,contradiction
3326454455.jpg#0r1n,neutral
3326454455.jpg#0r1c,entailment
3326454455.jpg#0r1e,contradiction
3233560682.jpg#0r1e,neutral
3233560682.jpg#0r1c,neutral
3233560682.jpg#0r1n,contradiction
60617980.jpg#2r1n,entailment
60617980.jpg#2r1e,contradiction
60617980.jpg#2r1c,entailment
4199555.jpg#3r1n,entailment
4199555.jpg#3r1c,contradiction
4199555.jpg#3r1e,contradiction
2053777548.jpg#2r1c,neutral
2053777548.jpg#2r1e,entailment
2053777548.jpg#2r1n,entailment
4892890793.jpg#1r1n,contradiction
4892890793.jpg#1r1e,neutral
4892890793.jpg#1r1c,contradiction
2652155912.jpg#4r1n,neutral
2652155912.jpg#4r1e,contradiction
2652155912.jpg#4r1c,contradiction
3888575744.jpg#3r1n,neutral
3888575744.jpg#3r1e,entailment
3888575744.jpg#3r1c,neutral
3318021552.jpg#3r1n,entailment
3318021552.jpg#3r1e,contradiction
3318021552.jpg#3r1c,neutral
4439654945.jpg#3r1e,entailment
4439654945.jpg#3r1n,neutral
4439654945.jpg#3r1c,contradiction
3670184928.jpg#2r1c,entailment
3670184928.jpg#2r1e,entailment
3670184928.jpg#2r1n,neutral
2338968043.jpg#4r1n,contradiction
2338968043.jpg#4r1e,entailment
2338968043.jpg#4r1c,neutral
2445234281.jpg#2r1c,neutral
2445234281.jpg#2r1e,contradiction
2445234281.jpg#2r1n,contradiction
3694064560.jpg#0r1e,neutral
3694064560.jpg#0r1c,entailment
3694064560.jpg#0r1n,contradiction
3358682439.jpg#0r1n,entailment
3358682439.jpg#0r1e,entailment
3358682439.jpg#0r1c,contradiction
4264701235.jpg#3r1c,entailment
4264701235.jpg#3r1e,entailment
4264701235.jpg#3r1n,neutral
7754652028.jpg#0r1e,entailment
7754652028.jpg#0r1c,neutral
7754652028.jpg#0r1n,entailment
7754652028.jpg#4r1c,neutral
7754652028.jpg#4r1e,contradiction
7754652028.jpg#4r1n,entailment
3839004579.jpg#0r1c,neutral
3839004579.jpg#0r1e,entailment
6152219961.jpg#3r1c,neutral
6152219961.jpg#3r1e,entailment
6152219961.jpg#3r1n,contradiction
7190066807.jpg#0r1e,neutral
7190066807.jpg#0r1n,contradiction
7190066807.jpg#0r1c,entailment
3076054193.jpg#0r1c,neutral
3076054193.jpg#0r1e,contradiction
3076054193.jpg#0r1n,entailment
6207347056.jpg#2r1e,contradiction
6207347056.jpg#2r1n,neutral
6207347056.jpg#2r1c,contradiction
3626325621.jpg#0r1e,entailment
3626325621.jpg#0r1c,contradiction
3626325621.jpg#0r1n,entailment
512031915.jpg#4r1n,neutral
512031915.jpg#4r1e,entailment
512031915.jpg#4r1c,neutral
363503748.jpg#1r1e,contradiction
363503748.jpg#1r1c,entailment
363503748.jpg#1r1n,contradiction
2748929011.jpg#4r1n,contradiction
2748929011.jpg#4r1e,entailment
2748929011.jpg#4r1c,contradiction
4898966335.jpg#1r1e,contradiction
4898966335.jpg#1r1n,neutral
4898966335.jpg#1r1c,entailment
57417274.jpg#3r1e,contradiction
57417274.jpg#3r1n,contradiction
57417274.jpg#3r1c,contradiction
2987328689.jpg#0r1e,entailment
2987328689.jpg#0r1n,contradiction
2987328689.jpg#0r1c,entailment
4584249516.jpg#1r1e,entailment
4584249516.jpg#1r1n,entailment
4584249516.jpg#1r1c,entailment
535830521.jpg#3r1n,entailment
535830521.jpg#3r1e,neutral
535830521.jpg#3r1c,entailment
1145781754.jpg#0r1e,entailment
1145781754.jpg#0r1c,neutral
1145781754.jpg#0r1n,neutral
2772784124.jpg#1r1n,entailment
2772784124.jpg#1r1c,neutral
2772784124.jpg#1r1e,neutral
4911982235.jpg#0r1n,entailment
4911982235.jpg#0r1c,entailment
4911982235.jpg#0r1e,entailment
2173831145.jpg#1r1n,neutral
2173831145.jpg#1r1e,entailment
2173831145.jpg#1r1c,neutral
4876043682.jpg#0r2c,entailment
4876043682.jpg#0r2e,entailment
4876043682.jpg#0r1e,neutral
4876043682.jpg#0r2n,contradiction
4876043682.jpg#0r1c,entailment
4876043682.jpg#0r1n,contradiction
5436966915.jpg#0r1c,contradiction
5436966915.jpg#0r1n,neutral
5436966915.jpg#0r1e,contradiction
4825459857.jpg#3r1n,contradiction
4825459857.jpg#3r1e,entailment
4825459857.jpg#3r1c,entailment
164200567.jpg#4r1n,contradiction
164200567.jpg#4r1c,contradiction
164200567.jpg#4r1e,contradiction
257765654.jpg#2r1e,entailment
257765654.jpg#2r1n,contradiction
257765654.jpg#2r1c,contradiction
2266061169.jpg#2r1c,entailment
2266061169.jpg#2r1n,contradiction
2266061169.jpg#2r1e,contradiction
4390539398.jpg#2r1e,contradiction
4390539398.jpg#2r1n,neutral
4390539398.jpg#2r1c,contradiction
2573141440.jpg#2r1e,contradiction
2573141440.jpg#2r1n,neutral
2573141440.jpg#2r1c,neutral
2372820502.jpg#0r1n,neutral
2372820502.jpg#0r1c,contradiction
2372820502.jpg#0r1e,contradiction
2504704808.jpg#2r1e,entailment
2504704808.jpg#2r1n,entailment
2504704808.jpg#2r1c,entailment
357924786.jpg#2r1n,neutral
357924786.jpg#2r1e,neutral
357924786.jpg#2r1c,neutral
4378559088.jpg#2r1n,entailment
4378559088.jpg#2r1c,neutral
4378559088.jpg#2r1e,entailment
3032493516.jpg#0r1n,contradiction
3032493516.jpg#0r1e,contradiction
3032493516.jpg#0r1c,contradiction
482315006.jpg#0r1n,contradiction
482315006.jpg#0r1e,entailment
482315006.jpg#0r1c,contradiction
3321248380.jpg#4r1n,entailment
3321248380.jpg#4r1c,entailment
3321248380.jpg#4r1e,contradiction
3255732353.jpg#1r1e,neutral
3255732353.jpg#1r1c,contradiction
3255732353.jpg#1r1n,neutral
7601453166.jpg#1r1c,neutral
7601453166.jpg#1r1e,entailment
7601453166.jpg#1r1n,entailment
2093272744.jpg#0r1c,contradiction
2093272744.jpg#0r1e,entailment
2093272744.jpg#0r1n,neutral
4937760948.jpg#1r1n,contradiction
4937760948.jpg#1r1c,neutral
4937760948.jpg#1r1e,neutral
7236594962.jpg#0r1c,entailment
7236594962.jpg#0r1n,entailment
7236594962.jpg#0r1e,entailment
2112114341.jpg#2r1c,entailment
2112114341.jpg#2r1n,neutral
2112114341.jpg#2r1e,entailment
3490613884.jpg#0r1e,contradiction
3490613884.jpg#0r1n,contradiction
3490613884.jpg#0r1c,contradiction
2217244400.jpg#3r1e,neutral
2217244400.jpg#3r1n,contradiction
2217244400.jpg#3r1c,entailment
4885212423.jpg#1r1n,entailment
4885212423.jpg#1r1c,neutral
4885212423.jpg#1r1e,entailment
3609663465.jpg#0r1c,entailment
3609663465.jpg#0r1n,neutral
3609663465.jpg#0r1e,neutral
2579572274.jpg#4r1n,contradiction
2579572274.jpg#4r1c,neutral
2579572274.jpg#4r1e,entailment
2773844590.jpg#2r1e,contradiction
2773844590.jpg#2r1c,entailment
2773844590.jpg#2r1n,neutral
4679254513.jpg#0r1e,contradiction
4679254513.jpg#0r1n,neutral
4679254513.jpg#0r1c,entailment
3935633359.jpg#3r1n,entailment
1674159861.jpg#1r1n,neutral
1674159861.jpg#1r1e,neutral
1674159861.jpg#1r1c,entailment
4195953639.jpg#3r1e,contradiction
4195953639.jpg#3r1c,entailment
4195953639.jpg#3r1n,neutral
1942726879.jpg#1r1n,contradiction
1942726879.jpg#1r1e,contradiction
1942726879.jpg#1r1c,contradiction
3138399980.jpg#4r1e,entailment
3138399980.jpg#4r1c,contradiction
3138399980.jpg#4r1n,entailment
5921628407.jpg#1r1n,contradiction
5921628407.jpg#1r1e,contradiction
5921628407.jpg#1r1c,neutral
2315335328.jpg#4r1n,contradiction
2315335328.jpg#4r1c,contradiction
2315335328.jpg#4r1e,entailment
4831412806.jpg#3r1n,contradiction
4831412806.jpg#3r1e,entailment
4831412806.jpg#3r1c,neutral
4549048831.jpg#3r1e,entailment
4549048831.jpg#3r1c,entailment
4549048831.jpg#3r1n,contradiction
7012109893.jpg#0r1e,entailment
7012109893.jpg#0r1c,entailment
7012109893.jpg#0r1n,neutral
3186556417.jpg#1r1n,neutral
3186556417.jpg#1r1c,entailment
3186556417.jpg#1r1e,neutral
5949695639.jpg#0r1n,contradiction
5949695639.jpg#0r1e,neutral
5949695639.jpg#0r1c,neutral
207225205.jpg#0r1n,entailment
207225205.jpg#0r1e,contradiction
207225205.jpg#0r1c,contradiction
199463720.jpg#0r1e,contradiction
199463720.jpg#0r1c,entailment
199463720.jpg#0r1n,entailment
3377040300.jpg#2r1e,entailment
3377040300.jpg#2r1n,neutral
3377040300.jpg#2r1c,contradiction
4089350664.jpg#4r1n,neutral
4089350664.jpg#4r1c,neutral
4089350664.jpg#4r1e,neutral
2830579786.jpg#1r1e,contradiction
2830579786.jpg#1r1n,neutral
2830579786.jpg#1r1c,contradiction
2830579786.jpg#0r1n,neutral
2830579786.jpg#0r1e,contradiction
2830579786.jpg#0r1c,neutral
3456862740.jpg#2r1n,neutral
3456862740.jpg#2r1c,contradiction
3456862740.jpg#2r1e,entailment
3454728570.jpg#2r1e,neutral
3454728570.jpg#2r1n,entailment
3454728570.jpg#2r1c,neutral
3000428313.jpg#4r1n,neutral
3000428313.jpg#4r1c,contradiction
3000428313.jpg#4r1e,entailment
4299160955.jpg#0r1e,neutral
4299160955.jpg#0r1c,neutral
4299160955.jpg#0r1n,contradiction
4687986765.jpg#3r1n,neutral
4687986765.jpg#3r1c,entailment
4687986765.jpg#3r1e,entailment
4591476340.jpg#0r1e,entailment
4591476340.jpg#0r1c,entailment
4591476340.jpg#0r1n,contradiction
6942745583.jpg#1r1e,neutral
6942745583.jpg#1r1n,entailment
6942745583.jpg#1r1c,entailment
2097407245.jpg#0r1c,entailment
2097407245.jpg#0r1e,neutral
2097407245.jpg#0r1n,neutral
4954585779.jpg#2r1e,entailment
4954585779.jpg#2r1c,entailment
4954585779.jpg#2r1n,contradiction
2273038287.jpg#3r1c,entailment
2273038287.jpg#3r1e,neutral
2273038287.jpg#3r1n,entailment
2904377891.jpg#0r1c,contradiction
2904377891.jpg#0r1n,neutral
2904377891.jpg#0r1e,entailment
3417224762.jpg#3r1n,contradiction
3417224762.jpg#3r1c,contradiction
3417224762.jpg#3r1e,entailment
3417224762.jpg#4r1n,neutral
3417224762.jpg#4r1e,entailment
3417224762.jpg#4r1c,neutral
5769937988.jpg#1r1c,contradiction
5769937988.jpg#1r1e,contradiction
5769937988.jpg#1r1n,entailment
375797597.jpg#0r1n,neutral
375797597.jpg#0r1c,contradiction
375797597.jpg#0r1e,contradiction
7642708928.jpg#2r1n,neutral
7642708928.jpg#2r1c,entailment
4688592538.jpg#3r1e,neutral
4688592538.jpg#3r1n,contradiction
4688592538.jpg#3r1c,entailment
2313230479.jpg#2r1c,contradiction
2313230479.jpg#2r1n,entailment
2313230479.jpg#2r1e,contradiction
3500444530.jpg#1r1n,entailment
3500444530.jpg#1r1e,neutral
3500444530.jpg#1r1c,neutral
5466266163.jpg#2r1n,contradiction
5466266163.jpg#2r1e,entailment
5466266163.jpg#2r1c,entailment
2844747252.jpg#2r1e,neutral
2844747252.jpg#2r1c,entailment
2844747252.jpg#2r1n,neutral
4015350856.jpg#1r1e,contradiction
4015350856.jpg#1r1n,entailment
4015350856.jpg#1r1c,contradiction
6011731872.jpg#4r1c,neutral
6011731872.jpg#4r1e,entailment
6011731872.jpg#4r1n,neutral
538953637.jpg#3r1n,entailment
538953637.jpg#3r1c,entailment
538953637.jpg#3r1e,contradiction
355814651.jpg#0r1c,contradiction
355814651.jpg#0r1n,neutral
355814651.jpg#0r1e,contradiction
2834752476.jpg#2r1c,entailment
2834752476.jpg#2r1n,entailment
2834752476.jpg#2r1e,neutral
2872819024.jpg#2r1c,contradiction
2872819024.jpg#2r1e,entailment
2872819024.jpg#2r1n,neutral
241345811.jpg#1r1e,neutral
241345811.jpg#1r1n,contradiction
241345811.jpg#1r1c,entailment
3875226464.jpg#1r1e,neutral
3875226464.jpg#1r1n,entailment
3875226464.jpg#1r1c,contradiction
2550071408.jpg#2r1e,contradiction
2550071408.jpg#2r1n,entailment
2550071408.jpg#2r1c,entailment
2550071408.jpg#1r1n,entailment
2550071408.jpg#1r1c,entailment
2550071408.jpg#1r1e,entailment
4538115695.jpg#0r1n,entailment
4538115695.jpg#0r1e,contradiction
4538115695.jpg#0r1c,contradiction
8008888211.jpg#3r1e,contradiction
8008888211.jpg#3r1c,neutral
8008888211.jpg#3r1n,entailment
8008888211.jpg#1r1c,entailment
8008888211.jpg#1r1e,entailment
8008888211.jpg#1r1n,neutral
2460159430.jpg#4r1c,entailment
2460159430.jpg#4r1n,neutral
2460159430.jpg#4r1e,entailment
2460159430.jpg#0r1c,entailment
2460159430.jpg#0r1e,neutral
2460159430.jpg#0r1n,contradiction
4708658738.jpg#0r1n,entailment
4708658738.jpg#0r1e,entailment
4708658738.jpg#0r1c,neutral
6357591843.jpg#0r1c,entailment
6357591843.jpg#0r1e,contradiction
6357591843.jpg#0r1n,contradiction
3102705810.jpg#4r1n,neutral
3102705810.jpg#4r1c,contradiction
3102705810.jpg#4r1e,neutral
3290105461.jpg#4r1e,contradiction
3290105461.jpg#4r1c,contradiction
3290105461.jpg#4r1n,neutral
4771247095.jpg#0r1n,neutral
4771247095.jpg#0r1e,contradiction
4771247095.jpg#0r1c,neutral
3343900764.jpg#0r1c,contradiction
3343900764.jpg#0r1n,entailment
3343900764.jpg#0r1e,entailment
2190006822.jpg#1r1e,contradiction
2190006822.jpg#1r1n,contradiction
2190006822.jpg#1r1c,contradiction
308487515.jpg#1r1c,neutral
308487515.jpg#1r1e,entailment
308487515.jpg#1r1n,contradiction
7146078471.jpg#3r1e,neutral
7146078471.jpg#3r1c,contradiction
4443437862.jpg#1r1e,contradiction
4443437862.jpg#1r1n,neutral
4443437862.jpg#1r1c,contradiction
6020059753.jpg#4r1n,entailment
6020059753.jpg#4r1c,neutral
4705913066.jpg#4r1c,contradiction
4705913066.jpg#4r1n,contradiction
4705913066.jpg#4r1e,contradiction
2697058141.jpg#4r1c,contradiction
2697058141.jpg#4r1e,entailment
2697058141.jpg#4r1n,neutral
206051614.jpg#4r1c,contradiction
206051614.jpg#4r1n,entailment
206051614.jpg#4r1e,entailment
4933572022.jpg#4r1e,entailment
4933572022.jpg#4r1c,contradiction
4933572022.jpg#4r1n,entailment
2472574160.jpg#1r1n,entailment
2472574160.jpg#1r1c,entailment
2472574160.jpg#1r1e,neutral
3953235262.jpg#3r1c,entailment
3953235262.jpg#3r1e,neutral
3953235262.jpg#3r1n,neutral
287999021.jpg#0r1e,neutral
287999021.jpg#0r1c,entailment
287999021.jpg#0r1n,contradiction
2671167487.jpg#4r1e,neutral
2671167487.jpg#4r1c,neutral
2671167487.jpg#4r1n,contradiction
336551615.jpg#4r1c,entailment
336551615.jpg#4r1e,contradiction
336551615.jpg#4r1n,contradiction
336551615.jpg#0r1e,entailment
336551615.jpg#0r1n,entailment
336551615.jpg#0r1c,contradiction
24666160.jpg#2r1c,contradiction
24666160.jpg#2r1e,neutral
24666160.jpg#2r1n,entailment
2950393735.jpg#0r1n,entailment
2950393735.jpg#0r1e,entailment
2950393735.jpg#0r1c,neutral
4508496980.jpg#0r1e,contradiction
4508496980.jpg#0r1n,contradiction
4508496980.jpg#0r1c,contradiction
5234657740.jpg#2r1c,neutral
5234657740.jpg#2r1n,contradiction
5234657740.jpg#2r1e,entailment
7486904032.jpg#2r1c,contradiction
7486904032.jpg#2r1e,neutral
7486904032.jpg#2r1n,neutral
5483441438.jpg#4r1c,contradiction
5483441438.jpg#4r1e,entailment
5483441438.jpg#4r1n,entailment
36880708.jpg#4r1e,entailment
36880708.jpg#4r1c,entailment
36880708.jpg#4r1n,neutral
8139524366.jpg#3r1e,entailment
8139524366.jpg#3r1c,contradiction
2704362232.jpg#0r1e,contradiction
2704362232.jpg#0r1c,contradiction
2704362232.jpg#0r1n,entailment
3620764461.jpg#3r1c,neutral
3620764461.jpg#3r1e,contradiction
3620764461.jpg#3r1n,neutral
3752649960.jpg#1r1n,neutral
3752649960.jpg#1r1c,neutral
3752649960.jpg#1r1e,entailment
8005292930.jpg#0r1n,entailment
8005292930.jpg#0r1c,entailment
8005292930.jpg#0r1e,neutral
2108799322.jpg#1r1e,contradiction
2108799322.jpg#1r1n,contradiction
2108799322.jpg#1r1c,neutral
2126230680.jpg#3r1c,entailment
2126230680.jpg#3r1e,entailment
2126230680.jpg#3r1n,contradiction
6210888137.jpg#1r1c,contradiction
6210888137.jpg#1r1n,neutral
6210888137.jpg#1r1e,neutral
4758483073.jpg#2r1c,entailment
4758483073.jpg#2r1n,entailment
4758483073.jpg#2r1e,contradiction
6273930630.jpg#3r1n,entailment
6273930630.jpg#3r1c,entailment
6273930630.jpg#3r1e,neutral
2525471610.jpg#2r1c,entailment
2525471610.jpg#2r1e,contradiction
2525471610.jpg#2r1n,entailment
3169168282.jpg#2r1e,contradiction
3169168282.jpg#2r1c,entailment
3169168282.jpg#2r1n,neutral
4565081074.jpg#0r1n,entailment
4565081074.jpg#0r1e,contradiction
4565081074.jpg#0r1c,contradiction
2617155996.jpg#0r1c,contradiction
2617155996.jpg#0r1n,contradiction
2617155996.jpg#0r1e,contradiction
3359166012.jpg#4r1e,neutral
3359166012.jpg#4r1c,entailment
3359166012.jpg#4r1n,neutral
2363520556.jpg#3r1c,neutral
2363520556.jpg#3r1e,entailment
2363520556.jpg#3r1n,contradiction
392167163.jpg#1r1e,contradiction
392167163.jpg#1r1c,entailment
392167163.jpg#1r1n,neutral
4626192243.jpg#1r1n,entailment
4626192243.jpg#1r1c,neutral
4626192243.jpg#1r1e,neutral
4626192243.jpg#3r1e,neutral
4626192243.jpg#3r1n,entailment
4626192243.jpg#3r1c,neutral
7796225106.jpg#3r1e,neutral
7796225106.jpg#3r1n,neutral
7796225106.jpg#3r1c,contradiction
4511584046.jpg#1r1n,contradiction
4511584046.jpg#1r1e,contradiction
4511584046.jpg#1r1c,entailment
2819254573.jpg#0r1e,neutral
2819254573.jpg#0r1c,neutral
2819254573.jpg#0r1n,entailment
4882682075.jpg#0r1c,entailment
4882682075.jpg#0r1n,neutral
4882682075.jpg#0r1e,entailment
2089851860.jpg#2r1n,entailment
2089851860.jpg#2r1c,contradiction
2089851860.jpg#2r1e,neutral
4634174359.jpg#3r1e,contradiction
4634174359.jpg#3r1n,neutral
4634174359.jpg#3r1c,contradiction
2345386817.jpg#0r1c,contradiction
2345386817.jpg#0r1e,entailment
2345386817.jpg#0r1n,entailment
2668231254.jpg#2r1e,entailment
2668231254.jpg#2r1n,contradiction
2668231254.jpg#2r1c,contradiction
4436200118.jpg#1r1c,entailment
4436200118.jpg#1r1n,entailment
4436200118.jpg#1r1e,entailment
2328321679.jpg#1r1e,entailment
2328321679.jpg#1r1c,entailment
2328321679.jpg#1r1n,neutral
2230067846.jpg#3r1e,neutral
2230067846.jpg#3r1n,entailment
2230067846.jpg#3r1c,entailment
6939157103.jpg#4r1n,entailment
6939157103.jpg#4r1c,entailment
6939157103.jpg#4r1e,entailment
6273004053.jpg#0r1c,neutral
6273004053.jpg#0r1n,contradiction
6273004053.jpg#0r1e,entailment
1246239396.jpg#1r1c,contradiction
1246239396.jpg#1r1e,entailment
1246239396.jpg#1r1n,neutral
483307396.jpg#1r1e,entailment
483307396.jpg#1r1c,entailment
483307396.jpg#1r1n,entailment
6269296633.jpg#0r1c,entailment
6269296633.jpg#0r1e,contradiction
6269296633.jpg#0r1n,entailment
5613689797.jpg#4r1n,contradiction
5613689797.jpg#4r1c,neutral
5613689797.jpg#4r1e,contradiction
3446762868.jpg#3r1e,entailment
3446762868.jpg#3r1c,contradiction
3446762868.jpg#3r1n,contradiction
2705919158.jpg#2r1c,neutral
2705919158.jpg#2r1n,contradiction
2705919158.jpg#2r1e,contradiction
5781162449.jpg#3r1c,neutral
5781162449.jpg#3r1n,neutral
5781162449.jpg#3r1e,contradiction
4648521240.jpg#0r1e,neutral
4648521240.jpg#0r1n,contradiction
4648521240.jpg#0r1c,neutral
3669635757.jpg#1r1e,entailment
3669635757.jpg#1r1c,contradiction
3669635757.jpg#1r1n,contradiction
4475663002.jpg#1r1n,entailment
4475663002.jpg#1r1c,contradiction
4475663002.jpg#1r1e,contradiction
2939116460.jpg#0r1c,neutral
2939116460.jpg#0r1n,neutral
2939116460.jpg#0r1e,neutral
1061467336.jpg#3r1n,entailment
1061467336.jpg#3r1c,neutral
1061467336.jpg#3r1e,neutral
3191805046.jpg#1r1n,neutral
3191805046.jpg#1r1e,entailment
3191805046.jpg#1r1c,entailment
3313620862.jpg#4r1e,contradiction
3313620862.jpg#4r1c,entailment
3313620862.jpg#4r1n,entailment
4622635648.jpg#4r1e,contradiction
4622635648.jpg#4r1n,neutral
4622635648.jpg#4r1c,contradiction
3473635435.jpg#1r1n,neutral
3473635435.jpg#1r1e,contradiction
3473635435.jpg#1r1c,neutral
3473635435.jpg#0r1n,neutral
3473635435.jpg#0r1c,contradiction
3473635435.jpg#0r1e,neutral
2081679622.jpg#3r1e,entailment
2081679622.jpg#3r1c,contradiction
2081679622.jpg#3r1n,neutral
3687736666.jpg#3r1n,entailment
3687736666.jpg#3r1c,neutral
3687736666.jpg#3r1e,entailment
4784959521.jpg#2r1c,entailment
4784959521.jpg#2r1e,neutral
4784959521.jpg#2r1n,entailment
3259666643.jpg#3r1n,neutral
3259666643.jpg#3r1c,entailment
3259666643.jpg#3r1e,neutral
3695949492.jpg#0r1e,contradiction
3695949492.jpg#0r1c,entailment
3695949492.jpg#0r1n,entailment
7684654986.jpg#3r1n,entailment
7684654986.jpg#3r1c,entailment
7684654986.jpg#3r1e,entailment
4588654711.jpg#2r1c,neutral
4588654711.jpg#2r1n,entailment
3296500180.jpg#1r1n,contradiction
3296500180.jpg#1r1e,entailment
3296500180.jpg#1r1c,contradiction
534200447.jpg#3r1e,contradiction
534200447.jpg#3r1n,contradiction
534200447.jpg#3r1c,neutral
2403376030.jpg#2r1c,neutral
2403376030.jpg#2r1e,entailment
2403376030.jpg#2r1n,neutral
269650644.jpg#2r1e,neutral
269650644.jpg#2r1c,contradiction
269650644.jpg#2r1n,neutral
5346389945.jpg#0r1c,entailment
5346389945.jpg#0r1e,neutral
5346389945.jpg#0r1n,entailment
5346389945.jpg#1r1e,entailment
5346389945.jpg#1r1n,contradiction
3680378579.jpg#4r1e,contradiction
3680378579.jpg#4r1c,neutral
3680378579.jpg#4r1n,entailment
2363419943.jpg#3r1n,entailment
2363419943.jpg#3r1c,contradiction
2363419943.jpg#3r1e,entailment
2465114852.jpg#4r1e,contradiction
2465114852.jpg#4r1n,neutral
2465114852.jpg#4r1c,entailment
3411579899.jpg#4r1n,entailment
3411579899.jpg#4r1e,contradiction
3411579899.jpg#4r1c,contradiction
3203653158.jpg#2r1c,neutral
3203653158.jpg#2r1e,entailment
3203653158.jpg#2r1n,contradiction
3203653158.jpg#0r1c,neutral
3203653158.jpg#0r1e,contradiction
3203653158.jpg#0r1n,entailment
2587017287.jpg#0r1e,contradiction
2587017287.jpg#0r1c,neutral
2587017287.jpg#0r1n,neutral
4912928858.jpg#3r1n,neutral
4912928858.jpg#3r1e,entailment
4912928858.jpg#3r1c,contradiction
3396251819.jpg#3r1c,entailment
3396251819.jpg#3r1n,neutral
3396251819.jpg#3r1e,neutral
2078311270.jpg#0r1e,entailment
2078311270.jpg#0r1c,neutral
2078311270.jpg#0r1n,neutral
4859995088.jpg#1r1n,neutral
4859995088.jpg#1r1e,entailment
4859995088.jpg#1r1c,neutral
3836884647.jpg#3r1n,neutral
3836884647.jpg#3r1e,entailment
3836884647.jpg#3r1c,contradiction
3424927725.jpg#4r1n,entailment
3424927725.jpg#4r1e,neutral
3424927725.jpg#4r1c,entailment
4696106624.jpg#0r1n,contradiction
4696106624.jpg#0r1c,neutral
4696106624.jpg#0r1e,neutral
4633043171.jpg#1r1c,entailment
4633043171.jpg#1r1n,entailment
4633043171.jpg#1r1e,neutral
5755891783.jpg#1r1c,contradiction
5755891783.jpg#1r1n,neutral
5755891783.jpg#1r1e,entailment
53614287.jpg#3r1n,neutral
53614287.jpg#3r1e,contradiction
53614287.jpg#3r1c,entailment
3538194939.jpg#0r1n,contradiction
3538194939.jpg#0r1c,entailment
3538194939.jpg#0r1e,neutral
3538194939.jpg#2r1c,entailment
3538194939.jpg#2r1e,neutral
3538194939.jpg#2r1n,contradiction
4855663504.jpg#2r1c,contradiction
4855663504.jpg#2r1n,neutral
4855663504.jpg#2r1e,entailment
4799885674.jpg#1r1n,contradiction
4799885674.jpg#1r1e,entailment
4799885674.jpg#1r1c,contradiction
2604462733.jpg#0r1c,entailment
2604462733.jpg#0r1e,contradiction
2604462733.jpg#0r1n,neutral
4449101561.jpg#0r1n,entailment
4449101561.jpg#0r1c,neutral
4449101561.jpg#0r1e,contradiction
3560726559.jpg#2r1c,entailment
3560726559.jpg#2r1n,contradiction
3560726559.jpg#2r1e,neutral
106027774.jpg#2r1c,entailment
106027774.jpg#2r1e,neutral
106027774.jpg#2r1n,neutral
783994497.jpg#3r1e,entailment
783994497.jpg#3r1n,contradiction
783994497.jpg#3r1c,neutral
2421367904.jpg#0r1n,entailment
2421367904.jpg#0r1c,neutral
2421367904.jpg#0r1e,neutral
4981651925.jpg#4r1c,neutral
4981651925.jpg#4r1e,entailment
4981651925.jpg#4r1n,neutral
429499185.jpg#0r1e,entailment
429499185.jpg#0r1n,entailment
429499185.jpg#0r1c,entailment
4572718747.jpg#4r1n,neutral
4572718747.jpg#4r1e,contradiction
4572718747.jpg#4r1c,contradiction
6563291133.jpg#4r1e,neutral
6563291133.jpg#4r1n,entailment
6563291133.jpg#4r1c,neutral
3424851862.jpg#3r1e,entailment
3424851862.jpg#3r1n,neutral
3424851862.jpg#3r1c,entailment
4655586456.jpg#0r1n,entailment
4655586456.jpg#0r1c,entailment
4655586456.jpg#0r1e,entailment
5692076205.jpg#2r1n,entailment
5692076205.jpg#2r1c,neutral
5692076205.jpg#2r1e,entailment
4889806295.jpg#1r1e,neutral
4889806295.jpg#1r1n,neutral
4889806295.jpg#1r1c,neutral
4889806295.jpg#0r1n,contradiction
4889806295.jpg#0r1c,contradiction
4889806295.jpg#0r1e,contradiction
213759069.jpg#0r1c,contradiction
213759069.jpg#0r1e,contradiction
213759069.jpg#0r1n,contradiction
307694980.jpg#2r1c,neutral
307694980.jpg#2r1n,contradiction
307694980.jpg#2r1e,contradiction
824123145.jpg#1r1c,entailment
824123145.jpg#1r1n,neutral
824123145.jpg#1r1e,entailment
3975631999.jpg#3r1e,contradiction
3975631999.jpg#3r1c,contradiction
3975631999.jpg#3r1n,neutral
3422394336.jpg#0r1c,entailment
3422394336.jpg#0r1n,entailment
3422394336.jpg#0r1e,neutral
4864275268.jpg#1r1n,neutral
4864275268.jpg#1r1e,contradiction
4864275268.jpg#1r1c,neutral
3954384143.jpg#1r1e,entailment
3954384143.jpg#1r1c,neutral
3954384143.jpg#1r1n,contradiction
2332186035.jpg#0r1c,contradiction
2332186035.jpg#0r1e,entailment
2332186035.jpg#0r1n,neutral
3689975998.jpg#4r1n,contradiction
3689975998.jpg#4r1e,entailment
3689975998.jpg#4r1c,neutral
4977435809.jpg#3r1n,entailment
4977435809.jpg#3r1e,entailment
4977435809.jpg#3r1c,contradiction
